4;0.0022;-0.0021;0.0068;0.0026;0.0182;0.012;
4;0.002;0.0008;0.006;0.007;0.0159;0.0145;
4;0.002;0.0002;0.0059;0.0035;0.0082;0.0155;
4;0.0024;-0.0008;0.0062;0.0069;0.0208;0.0116;
4;0.0021;-0.0003;0.0057;0.0018;0.0154;0.0173;
4;0.0025;-0.0002;0.0051;0.0033;0.0064;0.0081;
4;0.0027;0.0;0.0043;0.0027;0.0098;0.0061;
4;0.0033;0.0013;0.0043;0.0001;0.0098;0.0169;
4;0.0041;-0.0007;0.0053;-0.0023;0.0247;0.0095;
4;0.0036;-0.0009;0.0041;0.0061;0.0098;0.0047;
4;0.0048;0.0009;0.0034;0.0017;0.0093;0.0179;
4;0.0068;-0.0002;0.0035;-0.0011;0.0124;0.0035;
4;0.0066;-0.0001;0.0031;-0.0008;0.0176;0.01;
4;0.0085;0.0027;0.0025;0.0021;0.0226;0.0046;
4;0.0104;0.0016;0.0024;0.0034;0.0336;-0.004;
4;0.0095;-0.0002;0.0027;-0.0062;0.0297;-0.0128;
4;0.0095;0.0016;0.0029;-0.0015;0.0215;-0.0118;
4;0.0089;0.0001;0.0029;-0.0002;0.0327;-0.0201;
4;0.0057;-0.001;0.0028;-0.0045;0.0339;-0.0207;
4;0.0031;-0.0014;0.0029;-0.007;0.0365;-0.0159;
4;-0.0002;-0.0013;0.0031;-0.0075;0.0299;-0.0208;
4;-0.0041;-0.0005;0.0022;0.0011;0.0331;-0.0056;
4;-0.0045;0.0008;0.0018;0.0015;0.0222;-0.0056;
4;-0.0052;0.0015;0.0027;-0.0101;0.0341;0.0011;
4;-0.0061;0.0007;0.0032;-0.0092;0.0327;-0.0006;
4;-0.0071;0.0013;0.0037;-0.0068;0.0401;0.0;
4;-0.0082;0.0017;0.0046;-0.0014;0.0362;-0.0107;
4;-0.0079;0.0008;0.007;-0.0029;0.0341;0.0055;
4;-0.0068;-0.0007;0.0093;-0.0004;0.0391;-0.0119;
4;-0.0072;0.0005;0.0094;0.0068;0.0412;-0.0229;
4;-0.01;0.0025;0.01;0.0026;0.0432;-0.0228;
4;-0.0117;0.0007;0.0108;0.0007;0.0383;-0.0183;
4;-0.0142;-0.0007;0.0121;-0.006;0.0438;-0.0301;
4;-0.0184;0.0014;0.0138;0.0037;0.0361;-0.0184;
4;-0.021;0.001;0.0149;-0.0024;0.0264;-0.0181;
4;-0.0219;0.0025;0.0167;0.0091;0.0217;-0.0003;
4;-0.0218;0.0015;0.0184;0.0114;0.0312;-0.0122;
4;-0.0211;0.0013;0.0203;0.0112;0.0323;-0.0094;
4;-0.0213;0.0011;0.0217;0.0122;0.0366;-0.0256;
4;-0.0232;0.0011;0.0228;0.0127;0.033;-0.0284;
4;-0.0249;0.0022;0.0242;0.013;0.0335;-0.0238;
4;-0.0262;-0.0001;0.0247;0.0173;0.0369;-0.0386;
4;-0.0297;0.0018;0.0255;0.0113;0.0281;-0.0325;
4;-0.0329;0.0005;0.0261;0.0214;0.0341;-0.0222;
4;-0.0349;0.0006;0.0237;0.0234;0.0203;-0.011;
4;-0.0344;0.0016;0.0222;0.0146;0.0259;-0.011;
4;-0.0338;0.0027;0.0233;0.0151;0.0313;-0.0087;
4;-0.0341;0.0028;0.0242;0.0218;0.033;-0.0217;
4;-0.0349;0.0034;0.0246;0.015;0.0315;-0.0333;
4;-0.0389;0.0012;0.0261;0.0163;0.0285;-0.0331;
4;-0.0408;0.0038;0.0268;0.0279;0.0138;-0.0215;
4;-0.0419;0.0039;0.0261;0.0287;0.0217;-0.0138;
4;-0.042;0.003;0.0261;0.0233;0.0107;-0.0128;
4;-0.0428;0.0017;0.0264;0.0191;0.0153;-0.0073;
4;-0.0424;0.0031;0.0277;0.0218;0.0142;-0.0111;
4;-0.0428;0.0044;0.0267;0.0321;0.0139;-0.0098;
4;-0.0431;0.0023;0.0267;0.0228;0.0163;-0.0143;
4;-0.042;0.0038;0.0268;0.031;0.0209;-0.0127;
4;-0.0418;0.0037;0.0265;0.0182;0.0088;-0.0083;
4;-0.0414;0.002;0.0261;0.0199;0.0164;-0.0157;
4;-0.0417;0.0033;0.0264;0.0211;0.0154;-0.0132;
4;-0.0422;0.0033;0.0263;0.0188;0.0155;-0.0082;
4;-0.0431;0.0041;0.0267;0.021;0.0208;-0.0211;
4;-0.045;0.0035;0.0275;0.0205;0.0192;-0.0139;
4;-0.045;0.0035;0.0275;0.0205;0.0192;-0.0139;
4;-0.0465;0.0032;0.028;0.0209;0.0149;-0.008;
4;-0.0467;0.0032;0.028;0.0179;0.0112;0.0038;
4;-0.0463;0.0023;0.0284;0.0222;0.0137;-0.0096;
4;-0.0461;0.0027;0.0284;0.0285;0.0096;-0.0046;
4;-0.0462;0.0037;0.028;0.0217;0.008;-0.0066;
4;-0.046;0.0028;0.0277;0.0273;0.0113;-0.015;
4;-0.0464;0.0032;0.0274;0.0241;0.0079;-0.0059;
4;-0.0459;0.0042;0.0277;0.0278;0.0083;-0.0099;
4;-0.046;0.0035;0.0278;0.0235;0.0059;-0.003;
4;-0.0455;0.0034;0.0277;0.0208;0.0162;-0.0168;
4;-0.0459;0.0034;0.028;0.0303;0.0138;-0.0133;
4;-0.0459;0.0034;0.028;0.0303;0.0138;-0.0133;
4;-0.0464;0.003;0.0281;0.0198;0.0111;-0.0162;
4;-0.0468;0.0036;0.028;0.0225;0.0132;-0.0092;
4;-0.0469;0.0042;0.0284;0.024;0.0194;-0.0112;
4;-0.0478;0.0028;0.0278;0.0245;0.0166;-0.0059;
4;-0.0478;0.0032;0.0281;0.0221;0.0295;0.0103;
4;-0.0463;0.0028;0.0278;0.0245;0.0463;0.0049;
4;-0.0461;0.0026;0.0277;0.0186;0.0494;0.0103;
4;-0.0463;0.0026;0.0278;0.0215;0.0424;0.0099;
4;-0.0462;0.003;0.0278;0.018;0.0374;0.0083;
4;-0.0467;0.003;0.0279;0.0232;0.0474;0.0057;
4;-0.047;0.0029;0.028;0.0283;0.0455;0.0114;
4;-0.047;0.0029;0.028;0.0283;0.0455;0.0114;
4;-0.0464;0.0019;0.0279;0.0228;0.0479;0.012;
4;-0.0455;0.0021;0.0274;0.0246;0.0446;0.0099;
4;-0.0452;0.002;0.0268;0.0261;0.0483;0.0104;
4;-0.0444;0.003;0.0264;0.0232;0.0438;-0.001;
4;-0.0442;0.002;0.026;0.017;0.0467;0.0091;
4;-0.0434;0.0015;0.026;0.0178;0.0493;0.0076;
4;-0.0431;0.0032;0.0263;0.019;0.0435;0.0024;
4;-0.0431;0.0029;0.0263;0.0282;0.0569;0.0086;
4;-0.0424;0.0024;0.0262;0.0187;0.0505;0.0;
4;-0.0423;0.0037;0.0266;0.0246;0.0462;-0.0036;
4;-0.0432;0.0025;0.0264;0.0225;0.0518;-0.0019;
4;-0.0432;0.0025;0.0264;0.0225;0.0518;-0.0019;
4;-0.0438;0.0031;0.0264;0.023;0.0475;0.0088;
4;-0.0439;0.0036;0.0265;0.0184;0.0508;-0.0023;
4;-0.0441;0.0026;0.0267;0.0284;0.0441;-0.002;
4;-0.0449;0.0031;0.027;0.023;0.0476;-0.0019;
4;-0.0451;0.003;0.0271;0.0259;0.0497;-0.0018;
4;-0.0454;0.0031;0.0271;0.0209;0.0447;0.0027;
4;-0.0458;0.0047;0.0268;0.0298;0.0443;0.0082;
4;-0.0461;0.0027;0.027;0.0253;0.053;0.0021;
4;-0.0468;0.0034;0.0266;0.0302;0.0478;0.0064;
4;-0.0469;0.0035;0.0269;0.019;0.0479;0.0044;
4;-0.0487;0.0024;0.0263;0.0209;0.0509;-0.0024;
4;-0.0499;0.0031;0.0259;0.0201;0.0547;0.011;
4;-0.0499;0.0031;0.0259;0.0201;0.0547;0.011;
4;-0.0498;0.0025;0.0259;0.0211;0.0617;0.0179;
4;-0.0499;0.0039;0.0255;0.0211;0.0646;0.02;
4;-0.0499;0.0042;0.0254;0.0186;0.0673;0.0223;
4;-0.05;0.0037;0.0257;0.0243;0.0701;0.0221;
4;-0.0501;0.0033;0.0257;0.0216;0.0689;0.0213;
4;-0.0504;0.0048;0.0257;0.0231;0.0619;0.0254;
4;-0.0504;0.0049;0.0262;0.027;0.0637;0.0272;
4;-0.0504;0.0049;0.0264;0.0289;0.0671;0.021;
4;-0.0504;0.0044;0.0263;0.0292;0.0648;0.0252;
4;-0.0494;0.0029;0.0257;0.0282;0.0732;0.0251;
4;-0.0491;0.0027;0.0249;0.0176;0.0726;0.0238;
4;-0.0491;0.0027;0.0249;0.0176;0.0726;0.0238;
4;-0.0484;0.0019;0.0241;0.0161;0.0812;0.0141;
4;-0.049;0.0032;0.0232;0.022;0.0708;0.0133;
4;-0.0488;0.0034;0.0228;0.0135;0.0587;0.0231;
4;-0.0481;0.003;0.0216;0.0157;0.076;0.0091;
4;-0.0514;0.0031;0.0222;0.0153;0.0782;0.0031;
4;-0.0547;0.004;0.0219;0.0226;0.0557;0.0173;
4;-0.0535;0.0039;0.0204;0.0309;0.0502;0.0163;
4;-0.0524;0.0025;0.0195;0.0154;0.0428;0.0245;
4;-0.0514;0.0055;0.0196;0.0236;0.0474;0.0105;
4;-0.0518;0.0038;0.0199;0.0102;0.038;0.0096;
4;-0.0526;0.002;0.0205;0.0155;0.0358;0.0015;
4;-0.0526;0.002;0.0205;0.0155;0.0358;0.0015;
4;-0.0549;0.004;0.0211;0.0224;0.0148;0.0011;
4;-0.0554;0.0039;0.0208;0.0198;0.0288;0.0075;
4;-0.0555;0.0047;0.0205;0.0178;0.0138;0.0084;
4;-0.0563;0.0032;0.0197;0.0178;0.0084;0.0053;
4;-0.0567;0.0038;0.0188;0.0144;0.0117;0.0096;
4;-0.0569;0.0048;0.0184;0.0159;0.0051;0.0035;
4;-0.0571;0.0045;0.0189;0.0171;0.0068;0.0062;
4;-0.0576;0.0042;0.0194;0.0133;0.0118;0.0117;
4;-0.0579;0.0038;0.02;0.0222;0.0041;0.0118;
4;-0.0579;0.002;0.0175;0.0175;0.0074;0.021;
4;-0.0577;0.0039;0.0168;0.014;0.0075;0.0106;
4;-0.0577;0.0039;0.0168;0.014;0.0075;0.0106;
4;-0.058;0.0052;0.0171;0.0165;0.0028;0.0099;
4;-0.058;0.0033;0.0175;0.0144;0.0068;0.0127;
4;-0.0577;0.0034;0.0175;0.0138;0.0061;0.0164;
4;-0.0576;0.0032;0.0177;0.0117;0.0086;0.0152;
4;-0.0576;0.0041;0.0172;0.0154;0.0058;0.0127;
4;-0.0573;0.0044;0.0169;0.012;0.0023;0.0113;
4;-0.0574;0.0032;0.0176;0.0113;0.0128;0.0164;
4;-0.0575;0.0033;0.0173;0.0127;0.0139;0.0179;
4;-0.057;0.0038;0.0186;0.0109;0.0152;0.0216;
4;-0.0565;0.0032;0.0196;0.0158;0.0184;0.016;
4;-0.0563;0.0024;0.0205;0.0161;0.0296;0.0189;
4;-0.0563;0.0024;0.0205;0.0161;0.0296;0.0189;
4;-0.0563;0.0045;0.0213;0.0229;0.0298;0.012;
4;-0.0567;0.0045;0.0237;0.0219;0.0291;0.0215;
4;-0.0575;0.0033;0.0274;0.0179;0.0316;0.0156;
4;-0.0587;0.003;0.0304;0.0203;0.0281;0.0217;
4;-0.0602;0.0017;0.0335;0.0292;0.0334;0.0178;
4;-0.061;0.0024;0.0351;0.0338;0.0201;0.0195;
4;-0.0616;0.0027;0.0353;0.0428;0.0187;0.0194;
4;-0.0623;0.002;0.0356;0.0369;0.0222;0.0233;
4;-0.0623;0.0023;0.0359;0.0356;0.0221;0.025;
4;-0.0628;0.0038;0.0368;0.0377;0.0141;0.0173;
4;-0.0628;0.0026;0.0359;0.0491;0.0182;0.0199;
4;-0.0628;0.0026;0.0359;0.0491;0.0182;0.0199;
4;-0.0626;0.0039;0.0353;0.0367;0.0088;0.0224;
4;-0.063;0.0025;0.0353;0.0336;0.0204;0.0248;
4;-0.0629;0.0014;0.0358;0.0279;0.0194;0.0187;
4;-0.0633;0.0019;0.036;0.0364;0.0156;0.0257;
4;-0.0634;0.0025;0.0358;0.0372;0.0157;0.0215;
4;-0.0637;0.002;0.0353;0.0345;0.0161;0.0221;
4;-0.0638;0.0022;0.0351;0.0442;0.0163;0.0232;
4;-0.0638;0.0014;0.0344;0.0412;0.0077;0.021;
4;-0.0638;0.0011;0.0337;0.0367;0.0063;0.0216;
4;-0.0644;0.0032;0.0327;0.0335;0.006;0.0266;
4;-0.0639;0.0024;0.032;0.0335;-0.0017;0.0136;
